Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,Review_clean,,,,,,,,,,,
Beyond Flavours,Saswati Kar Choudhury,"We happened to go to this place on last sunday and it was mothers day and they had flat 50 on the buffet meal for the mother which i really liked..Needless to say the Ambience and music was really good .We had a reservation but had to wait fir 10 mins to get a seat..They served us mango juice as wrlcome drink which tasted really good.The buffet spread was one of a kind:
Strters : Veg : paneer tikka, veg spring roll and veg cutlet.They were lil cold but the taste wad good
Non veg : chicken kebab , chicken manchurian and fish .Fish was very tasty though it coupd taste better if it was hot.Chicken was fair enuf.
Singapore Noodles,Egg salad and pasta : They were good but it was cold.
Main course: mutton rogan josh, chicken tikka masala,palak paneer All were equally good
Biriyani: Egg frued rice and chicken biriyani were really great.
Desserts : moong dal halwa tasted really yumm, ice cream,gulab jamun,cut fruits,banana cake

The staff were too slow in service and the food was refilles very slow.We had to wait for quite long time to actually eat to stomach full.

They could improve the above points to stand better!
Overall :3.2",1,"51 Reviews , 232 Followers",5/14/2019 16:26,0,happen place last mother day flat buffet meal mother really say ambience music really good reservation wait fir min get serve mango juice welcome drink taste really good buffet spread one pompey tikka spring roll cold taste wad chicken kebab chicken fish fish tasty though could taste good chicken fair noodle salad good course mutton josh chicken tikka pompey equally egg fry rice chicken really moon dal hill taste really ice jump cut staff slow service food refill slowly wait quite long time actually eat stomach far could improve point stand,,,,,,,,,,,
Beyond Flavours,Manish Reddy,"Good Ambience with an absolutely delicious food.
I?ôve got best company here by ANANYA (Beyond Flavours)
The place is quite and has peaceful music with fun loving staff.
Great place for friends.",1,1 Review,5/14/2019 15:43,0,good ambience absolutely delicious get good company ananda beyond place quite peaceful music fun love place friend,,,,,,,,,,,
Beyond Flavours,Mudit,"I have been at this place for dinner a few days back. The ambience was good. The restaurant was almost half occupied. We immediately got a table. But then waited for 10 mins to get water and menu, that too after a few reminders. We ordered a few starters, main course items and mock drinks. Only the starters could be served in 30 mins. There was no sign of mock drinks! We noticed similar service issues on other tables. Noticed guests literally shouting on the staff.

The food was just average. Dishes were not prepared well, at least when compared to 4.1 rating on Zomato.

We finally decided to just have starters, and hop onto another restaurant for rest of the meal!",0,"1 Review , 2 Followers",5/12/2019 8:37,0,place dinner day back ambience good restaurant almost half occupy immediately get table wait min get water menu reminder order starter main course item mock drink starter could serve min sign mock drink notice similar service issue table notice guest literally shout staff food average dish prepare well least compare rating comatose finally decide starter hop onto another restaurant rest meal,,,,,,,,,,,
Beyond Flavours,Susmitha Penisetti,"I have been to this place twice and had 2 different experiences.
1st time it was with colleagues and I loved the food and ambience and service and everything except the prices as it was too costly. Their special baked biriyani is work a try, it's unique and tasty.
Because of the good experience I revisited this place with my sister. She orders a mocktail and it was terrible.they replace it but it was still not good. And then I asked them about a starter, if it was with bone or boneless and they told me it was boneless, later on the arrival they told me that it comes with both. It's disappointing to know that the staff doesn't know about the menu.",1,"20 Reviews , 23 Followers",5/12/2019 0:13,0,place twice different time colleague love food ambience service everything except price costly special bake work try unique good experience revisit place sister order cocktail replace still good ask starter bone boneless tell boneless late arrival tell come disappointing know staff do not know menu,,,,,,,,,,,
Beyond Flavours,Tanmayee Manchiraju,"It's one of the best places to hangout with friends. Seemed like a quiet common place for group lunches etc.
Food was very good and the ambience was also very nice.
Loved everything.??,1.0,2 Reviews,5/11/2019 22:51,0,['one'", 'good', 'place', 'hangout', 'friend',one good place hangout friend seem like quiet common place group lunch food good ambience also belove, 'like', 'quiet', 'common', 'place', 'group', 'lunch', 'food', 'good', 'ambience', 'also'," 'belove']"""
Beyond Flavours,Sunil.bollineni,Ambience is good and staff are polite and friendly. Food is super good and had nice time having lunch .... keep up the good work. Thank you for your nice hospitality. Loved it ?? ?? ??,1,"2 Reviews , 1 Follower",5/11/2019 16:32,0,ambience good staff polite friendly food super good nice time lunch keep good work thank nice hospitality love,,,,,,,,,,,
Beyond Flavours,Vignesh Rk,"I would like to introduce this restaurant to a new ingredient called salt. If you add that yo your food, it would taste way better. So basically none of the food we ordered had salt. We ordered Fries, panko mozzarella sticks, Tomato cream soup, panner65 & ""Italian"" Nachos. Not sure how that was nachos or italian. They basically bought a pack of dorittos and added mozarella cheese on top. The beans were not baked at all, and the entire dish was cold except for the plate that it was brought in. Pretty sure they just dumped the items and stashed it inside a microwave. The paneer 65 was horrendous. Might as well called it garlic 65 with no salt. Next was the mozarella sticks, which was again cold and no salt. The only decent item that we got was the fries and the soup. Thanks to gid we didnt order any main course. All these came up to 1300 and odd. Thanks to Zomato Gold, our price went down. This place is way too expensive for the quality of food they serve. And talking about the restaurant in general, the place looks decent but there are stoves stashed under tables and seats and plants kept at inconvenient spots. They really need to clean up more.",0,"13 Reviews , 67 Followers",5/11/2019 10:06,6,would like introduce restaurant new ingredient call salt add food would taste way well basically none food order salt order fry stick tomato cream soup sure basically buy pack s add cheese top bean bake entire dish cold except plate bring pretty sure dump item smash inside microwave horrendous might well call garlic salt next stick cold salt decent item get fry soup thank gid do not order main course come odd thank tomato gold price go place way expensive quality food serve talk restaurant general place look decent stove smash table seat plant keep inconvenient spot really need clean,,,,,,,,,,,
Beyond Flavours,Surya Sharma,"Hostile staff, okeish food, not so great ambiance. Not sure how the rating on zomato stands at 4.1
Starters we're decent but main course was horrible.
Will not suggest this place.",0,"2 Reviews , 10 Followers",5/10/2019 23:24,0,hostile staff food great sure rating zone stand decent main course suggest place,,,,,,,,,,,
Beyond Flavours,Spandhana.hr,"Thanks Ahmed Food is great will recommend to visit again and again. Service is excellent and ambience is good , we had a great time with my family",1,"2 Reviews , 1 Follower",5/9/2019 23:00,0,thank food great recommend visit service excellent ambience good great time family,,,,,,,,,,,
Beyond Flavours,Manab Maji,"This is the place where the flavor of food and service are like beyond good ,beyond expectations and really really quality and worth of money.i am personally highly recommend this place.great flavour of food and very much prompt service.ambience is also enhance the flavor of this restaurant.",1,1 Review,5/9/2019 19:47,0,place flavor food service like beyond good beyond expectation really really quality worth many personally highly recommend placement flavour food much prompt also enhance flavor restaurant,,,,,,,,,,,
Beyond Flavours,Parshwa Shah,Food quality and taste is not good. Super slow service. Nice ambience but very poor in customer handling. Lot of items not available even if in the menu.,0,"3 Reviews , 1 Follower",5/9/2019 14:48,0,food quality taste good super slow service nice ambience poor customer handle lot item available even menu,,,,,,,,,,,
Beyond Flavours,Sreshta Ladegaam,"This was my worst experience at a restaurant ever. First our starters were served after half an hour of ordering and the chicken popcorn had a hair strand in it yuck! Then the guy who took our main course order forgot about it completely so we had to order again after waiting for almost an hour. Then had to wait for another half hour to get our food. And the worst of all, they got us chicken lasagna instead of veg lasagna. We figured out that it was chicken right before one of my staunch vegetarian friend almost ate it. I do not recommend this place at all. There are so many better places in Gachibowli that could save your time and provide better service.",0,"25 Reviews , 722 Followers",5/9/2019 12:37,0,bad experience restaurant ever first starter serve half hour order chicken popcorn hair strand duck guy take main course order forget completely order wait almost hour wait another half hour get food bad get chicken instead figure chicken right one staunch vegetarian friend almost eat recommend place many good place could save time provide good service,,,,,,,,,,,
Beyond Flavours,Kiron Kshetrapal,This is the place I really recommend this restaurant to the food lover specifically the continental food lover.pasta and sizzlers are so yummy that I cant stop myself to choose only this restaurant rather than other.service is the part were you really satisfied.,1,1 Review,5/9/2019 11:18,0,place really recommend restaurant food lover specifically continental food overcast sizzle dummy can not stop choose restaurant rather part really satisfied,,,,,,,,,,,
